cell_id,pseudotime,cluster_annotation
3402,18.5677701647306,cytotoxic T lymphocytes
3406,24.2879281977158,regulatory T
3420,23.9896790359683,regulatory T
3421,18.2239255535467,central memory T
3425,24.3644341853154,regulatory T
3426,24.7390348676995,regulatory T
3430,20.4342907611665,cytotoxic T lymphocytes
3431,24.2631967109628,regulatory T
3435,24.3644341853154,regulatory T
3436,22.0256044283551,cytotoxic T lymphocytes
3438,24.9071005854193,regulatory T
3444,23.9572209000845,regulatory T
3449,25.4881290187067,regulatory T
3450,38.2601271370036,tissue-resident memory T
3456,30.5498718285676,tissue-resident memory T
3457,24.2841407171569,regulatory T
3462,16.7657784923719,central memory T
3463,24.3644341853154,regulatory T
3465,22.9904552385681,regulatory T
3472,20.7644745766898,cytotoxic T lymphocytes
3474,18.5075124249427,cytotoxic T lymphocytes
3475,24.7390348676995,regulatory T
3479,19.9704383934362,cytotoxic T lymphocytes
3487,20.0726795518373,cytotoxic T lymphocytes
3493,24.3644341853154,regulatory T
3502,23.9896790359683,regulatory T
3503,23.2400556072431,regulatory T
3509,31.2204778749318,tissue-resident memory T
3511,24.1870486791106,regulatory T
3512,24.9229509019215,regulatory T
3513,24.7390348676995,regulatory T
3515,16.8095016953633,cytotoxic T lymphocytes
3516,24.28765547093,regulatory T
3517,23.9896790359683,regulatory T
3519,24.4188801725997,regulatory T
3520,25.4684884626749,regulatory T
3521,24.8473230292743,regulatory T
3527,22.6130223870116,regulatory T
3528,29.2523021238142,intermediate T
3530,19.7197751395633,cytotoxic T lymphocytes
3532,24.7390348676995,regulatory T
3536,24.757985194692,regulatory T
3537,25.4881290187067,regulatory T
3541,24.1526411105328,regulatory T
3555,24.8136494408945,regulatory T
3557,20.0099789809671,cytotoxic T lymphocytes
3562,23.9896790359683,regulatory T
3563,25.0292746020239,regulatory T
3565,23.614852960981,regulatory T
3566,22.5698919611909,regulatory T
3567,23.614852960981,regulatory T
3573,24.5170239756284,regulatory T
3577,27.8367562494933,proliferative CD4 T
3579,27.8898502057236,proliferative CD4 T
3589,24.9714726912875,regulatory T
3596,19.5555053463742,cytotoxic T lymphocytes
3598,23.9896790359683,regulatory T
3605,24.2500512002841,regulatory T
3612,24.2049629831779,regulatory T
3617,23.8936448997365,central memory T
3619,24.4291261203381,regulatory T
3624,24.7390348676995,regulatory T
3628,30.0387143472228,tissue-resident memory T
3632,27.7341233666299,proliferative CD4 T
3638,25.0996021461829,regulatory T
3642,24.142929107953,regulatory T
3648,22.0496605464,central memory T
3650,19.7741161085697,cytotoxic T lymphocytes
3658,25.1135649337505,regulatory T
3668,19.7256863837117,cytotoxic T lymphocytes
3669,25.2181358233652,regulatory T
3673,23.9896790359683,regulatory T
3680,17.6734444053249,central memory T
3685,17.5860335705685,cytotoxic T lymphocytes
3694,24.7390348676995,regulatory T
3699,24.9739521465395,regulatory T
3706,25.4881290187067,regulatory T
