cell_id,branch_label
29806,cytotoxic T lymphocytes
29819,regulatory T
29821,proliferative CD4 T
29863,proliferative CD4 T
29877,proliferative CD4 T
29893,cytotoxic T lymphocytes
29947,regulatory T
30026,intermediate T
30097,cytotoxic T lymphocytes
30107,regulatory T
30184,central memory T
30207,regulatory T
30295,tissue-resident memory T
30322,regulatory T
30327,proliferative CD4 T
30344,proliferative CD4 T
30387,proliferative CD4 T
30396,proliferative CD4 T
30418,cytotoxic T lymphocytes
30448,regulatory T
30452,central memory T
30499,proliferative CD4 T
30504,proliferative CD4 T
30540,proliferative CD4 T
30543,cytotoxic T lymphocytes
30549,regulatory T
30555,regulatory T
30597,proliferative CD4 T
30607,central memory T
30608,proliferative CD4 T
30615,central memory T
30618,regulatory T
30632,regulatory T
30673,intermediate T
30687,proliferative CD4 T
30691,proliferative CD4 T
30772,tissue-resident memory T
30786,regulatory T
30793,central memory T
30869,tissue-resident memory T
30893,tissue-resident memory T
30898,regulatory T
30912,regulatory T
30924,regulatory T
31010,proliferative CD4 T
31077,central memory T
31111,central memory T
31145,central memory T
31173,proliferative CD4 T
31191,intermediate T
31245,regulatory T
31255,proliferative CD4 T
31258,proliferative CD4 T
31309,proliferative CD4 T
31334,regulatory T
31405,tissue-resident memory T
31507,regulatory T
31567,tissue-resident memory T
31570,proliferative CD4 T
31599,regulatory T
31614,central memory T
31668,central memory T
31676,regulatory T
31688,cytotoxic T lymphocytes
31699,regulatory T
31725,proliferative CD4 T
31758,central memory T
31800,regulatory T
31810,proliferative CD4 T
31831,proliferative CD4 T
31851,cytotoxic T lymphocytes
31875,central memory T
31878,cytotoxic T lymphocytes
31881,proliferative CD4 T
31909,regulatory T
31961,regulatory T
31962,proliferative CD4 T
31997,tissue-resident memory T
32093,proliferative CD4 T
32099,regulatory T
32110,proliferative CD4 T
32113,regulatory T
32148,central memory T
32151,regulatory T
32177,tissue-resident memory T
32187,proliferative CD4 T
32200,regulatory T
32228,regulatory T
32230,central memory T
32248,cytotoxic T lymphocytes
32284,tissue-resident memory T
32336,proliferative CD4 T
32363,proliferative CD4 T
32377,central memory T
32384,proliferative CD4 T
32408,central memory T
32483,regulatory T
32513,cytotoxic T lymphocytes
32535,tissue-resident memory T
32582,proliferative CD4 T
32587,regulatory T
32617,proliferative CD4 T
32623,proliferative CD4 T
32663,proliferative CD4 T
32690,central memory T
32706,central memory T
32760,effector memory T
32761,tissue-resident memory T
32762,tissue-resident memory T
32774,tissue-resident memory T
32786,tissue-resident memory T
32791,intermediate T
32801,cytotoxic T lymphocytes
32805,regulatory T
32807,tissue-resident memory T
32817,regulatory T
32829,regulatory T
32831,cytotoxic T lymphocytes
32840,intermediate T
32862,naïve T
32876,effector memory T
32883,tissue-resident memory T
32899,cytotoxic T lymphocytes
32900,tissue-resident memory T
32911,regulatory T
32951,cytotoxic T lymphocytes
32956,tissue-resident memory T
32959,effector memory T
32960,central memory T
32970,regulatory T
32972,naïve T
32980,proliferative CD4 T
32981,cytotoxic T lymphocytes
32989,cytotoxic T lymphocytes
32993,cytotoxic T lymphocytes
33002,tissue-resident memory T
33016,intermediate T
33022,cytotoxic T lymphocytes
33025,tissue-resident memory T
33027,regulatory T
33052,regulatory T
33057,tissue-resident memory T
33066,cytotoxic T lymphocytes
33075,proliferative CD4 T
33077,intermediate T
33078,proliferative CD4 T
33097,regulatory T
33102,regulatory T
33113,proliferative CD4 T
33114,intermediate T
33117,regulatory T
33126,regulatory T
33134,cytotoxic T lymphocytes
33141,tissue-resident memory T
33146,tissue-resident memory T
33159,central memory T
33164,effector memory T
33174,effector memory T
33196,cytotoxic T lymphocytes
33204,tissue-resident memory T
33217,central memory T
33218,tissue-resident memory T
33252,tissue-resident memory T
33255,tissue-resident memory T
33268,tissue-resident memory T
33279,tissue-resident memory T
33288,naïve T
33289,cytotoxic T lymphocytes
33295,effector memory T
33312,tissue-resident memory T
33318,proliferative CD4 T
33323,effector memory T
33330,intermediate T
33362,regulatory T
33366,cytotoxic T lymphocytes
33388,tissue-resident memory T
33390,effector memory T
33393,regulatory T
33398,regulatory T
33402,central memory T
33407,regulatory T
33413,tissue-resident memory T
33419,regulatory T
33420,cytotoxic T lymphocytes
33421,effector memory T
33428,regulatory T
33442,effector memory T
33445,regulatory T
33455,regulatory T
33460,naïve T
33469,cytotoxic T lymphocytes
33471,regulatory T
33473,effector memory T
33482,proliferative CD4 T
33492,cytotoxic T lymphocytes
33500,intermediate T
33508,cytotoxic T lymphocytes
33517,cytotoxic T lymphocytes
33525,regulatory T
33542,effector memory T
33549,proliferative CD4 T
33566,tissue-resident memory T
33569,regulatory T
33580,central memory T
33584,intermediate T
33588,tissue-resident memory T
33606,regulatory T
33612,intermediate T
33614,proliferative CD4 T
33627,tissue-resident memory T
33635,tissue-resident memory T
33647,tissue-resident memory T
33658,intermediate T
33665,tissue-resident memory T
33667,effector memory T
33698,central memory T
33713,intermediate T
33728,central memory T
33738,effector memory T
33743,cytotoxic T lymphocytes
33744,central memory T
33758,intermediate T
33779,tissue-resident memory T
33780,regulatory T
33792,tissue-resident memory T
33793,tissue-resident memory T
33809,tissue-resident memory T
33814,cytotoxic T lymphocytes
33817,tissue-resident memory T
33820,tissue-resident memory T
33831,tissue-resident memory T
33848,regulatory T
33849,regulatory T
33861,proliferative CD4 T
33865,tissue-resident memory T
33866,intermediate T
33867,regulatory T
33884,effector memory T
33890,proliferative CD4 T
33895,regulatory T
33908,regulatory T
33909,tissue-resident memory T
33910,tissue-resident memory T
33914,proliferative CD4 T
33932,effector memory T
33934,tissue-resident memory T
33938,tissue-resident memory T
33942,tissue-resident memory T
33946,cytotoxic T lymphocytes
33950,cytotoxic T lymphocytes
33953,effector memory T
33955,cytotoxic T lymphocytes
33972,regulatory T
33975,regulatory T
33984,effector memory T
33991,tissue-resident memory T
33992,effector memory T
33993,central memory T
33997,tissue-resident memory T
34002,regulatory T
34013,effector memory T
34017,regulatory T
34024,regulatory T
34031,cytotoxic T lymphocytes
34040,regulatory T
34061,regulatory T
34064,regulatory T
34073,cytotoxic T lymphocytes
34091,proliferative CD4 T
34105,cytotoxic T lymphocytes
34109,proliferative CD4 T
34112,regulatory T
34127,regulatory T
34173,tissue-resident memory T
34176,effector memory T
34179,cytotoxic T lymphocytes
34181,tissue-resident memory T
34198,tissue-resident memory T
34210,cytotoxic T lymphocytes
34211,cytotoxic T lymphocytes
34220,effector memory T
34221,cytotoxic T lymphocytes
34232,regulatory T
34242,regulatory T
34244,cytotoxic T lymphocytes
34249,regulatory T
34260,cytotoxic T lymphocytes
34283,proliferative CD4 T
34286,effector memory T
34290,intermediate T
34293,regulatory T
34298,proliferative CD4 T
34304,tissue-resident memory T
34309,tissue-resident memory T
34310,regulatory T
34316,cytotoxic T lymphocytes
34327,tissue-resident memory T
34335,tissue-resident memory T
34344,tissue-resident memory T
34346,regulatory T
34364,cytotoxic T lymphocytes
34375,cytotoxic T lymphocytes
34376,cytotoxic T lymphocytes
34379,tissue-resident memory T
34394,effector memory T
34398,regulatory T
34401,regulatory T
34402,tissue-resident memory T
34404,intermediate T
34407,tissue-resident memory T
34411,naïve T
34416,proliferative CD4 T
34432,cytotoxic T lymphocytes
34442,tissue-resident memory T
34447,tissue-resident memory T
34465,regulatory T
34467,tissue-resident memory T
34474,tissue-resident memory T
34476,tissue-resident memory T
34484,tissue-resident memory T
34490,tissue-resident memory T
34493,naïve T
34499,effector memory T
34500,regulatory T
34507,tissue-resident memory T
34525,proliferative CD4 T
34547,proliferative CD4 T
34548,proliferative CD4 T
34549,naïve T
34558,central memory T
34565,tissue-resident memory T
34569,cytotoxic T lymphocytes
34580,central memory T
34583,cytotoxic T lymphocytes
34589,regulatory T
34591,tissue-resident memory T
34595,intermediate T
34601,regulatory T
34612,proliferative CD4 T
34621,regulatory T
34631,cytotoxic T lymphocytes
34643,tissue-resident memory T
34647,tissue-resident memory T
34658,tissue-resident memory T
34673,effector memory T
34674,proliferative CD4 T
34677,intermediate T
34694,proliferative CD4 T
34696,naïve T
34707,regulatory T
34712,regulatory T
34724,effector memory T
34728,tissue-resident memory T
34739,regulatory T
34744,tissue-resident memory T
34745,naïve T
34747,tissue-resident memory T
34753,proliferative CD4 T
34754,tissue-resident memory T
34762,tissue-resident memory T
34764,intermediate T
34765,cytotoxic T lymphocytes
34775,intermediate T
34781,regulatory T
34788,naïve T
34790,cytotoxic T lymphocytes
34797,cytotoxic T lymphocytes
34807,proliferative CD4 T
34830,regulatory T
34842,regulatory T
34845,intermediate T
34854,tissue-resident memory T
34856,intermediate T
34858,regulatory T
34875,tissue-resident memory T
34876,cytotoxic T lymphocytes
34877,regulatory T
34884,effector memory T
34895,regulatory T
34904,regulatory T
34911,cytotoxic T lymphocytes
34917,tissue-resident memory T
34945,tissue-resident memory T
34962,proliferative CD4 T
34968,naïve T
34987,regulatory T
35008,regulatory T
35010,effector memory T
35012,intermediate T
35015,intermediate T
35030,cytotoxic T lymphocytes
35037,regulatory T
35046,naïve T
35050,cytotoxic T lymphocytes
35056,tissue-resident memory T
35059,regulatory T
35060,proliferative CD4 T
35061,intermediate T
35064,effector memory T
35071,intermediate T
35077,central memory T
35099,cytotoxic T lymphocytes
35105,tissue-resident memory T
35118,tissue-resident memory T
35135,tissue-resident memory T
35142,regulatory T
35143,effector memory T
35146,proliferative CD4 T
35151,regulatory T
35186,tissue-resident memory T
35193,effector memory T
35207,tissue-resident memory T
35215,regulatory T
35223,effector memory T
35225,tissue-resident memory T
35227,cytotoxic T lymphocytes
35228,effector memory T
35229,naïve T
35239,cytotoxic T lymphocytes
35260,effector memory T
35263,effector memory T
35264,tissue-resident memory T
35265,tissue-resident memory T
35269,regulatory T
35282,effector memory T
35284,regulatory T
35290,regulatory T
35297,effector memory T
35300,cytotoxic T lymphocytes
35315,regulatory T
35317,tissue-resident memory T
35328,tissue-resident memory T
35331,central memory T
35332,tissue-resident memory T
35340,regulatory T
35342,central memory T
35347,effector memory T
35350,cytotoxic T lymphocytes
35354,cytotoxic T lymphocytes
35364,regulatory T
35368,proliferative CD4 T
35371,proliferative CD4 T
35389,cytotoxic T lymphocytes
35391,cytotoxic T lymphocytes
35396,effector memory T
35398,tissue-resident memory T
35402,cytotoxic T lymphocytes
35403,effector memory T
35412,central memory T
35417,effector memory T
35421,tissue-resident memory T
35432,cytotoxic T lymphocytes
35443,regulatory T
35447,proliferative CD4 T
35454,intermediate T
35459,effector memory T
35467,tissue-resident memory T
35480,tissue-resident memory T
35484,tissue-resident memory T
35498,cytotoxic T lymphocytes
35503,regulatory T
35505,tissue-resident memory T
35515,cytotoxic T lymphocytes
35519,proliferative CD4 T
35531,cytotoxic T lymphocytes
35536,cytotoxic T lymphocytes
35539,effector memory T
35565,tissue-resident memory T
35571,proliferative CD4 T
35596,cytotoxic T lymphocytes
35604,tissue-resident memory T
35607,tissue-resident memory T
35617,regulatory T
35626,cytotoxic T lymphocytes
35629,tissue-resident memory T
35630,regulatory T
35646,naïve T
35656,regulatory T
35658,tissue-resident memory T
35661,regulatory T
35674,tissue-resident memory T
35675,regulatory T
35680,tissue-resident memory T
35698,tissue-resident memory T
35700,regulatory T
35706,effector memory T
35709,cytotoxic T lymphocytes
35714,central memory T
35719,tissue-resident memory T
35721,intermediate T
35722,effector memory T
35726,regulatory T
35739,cytotoxic T lymphocytes
35764,intermediate T
35772,cytotoxic T lymphocytes
35785,proliferative CD4 T
35792,cytotoxic T lymphocytes
35794,intermediate T
35809,naïve T
35825,regulatory T
35826,cytotoxic T lymphocytes
35830,cytotoxic T lymphocytes
35848,tissue-resident memory T
35852,proliferative CD4 T
35864,tissue-resident memory T
35874,cytotoxic T lymphocytes
35884,effector memory T
35897,central memory T
35898,regulatory T
35912,effector memory T
35921,regulatory T
35949,central memory T
35954,tissue-resident memory T
35975,tissue-resident memory T
35979,cytotoxic T lymphocytes
35987,tissue-resident memory T
35990,effector memory T
35994,intermediate T
35996,regulatory T
35998,tissue-resident memory T
36004,proliferative CD4 T
36015,tissue-resident memory T
36020,tissue-resident memory T
36038,naïve T
36051,regulatory T
36060,cytotoxic T lymphocytes
36068,intermediate T
36082,naïve T
36098,cytotoxic T lymphocytes
36099,naïve T
36106,effector memory T
36113,cytotoxic T lymphocytes
36121,tissue-resident memory T
36122,proliferative CD4 T
36131,effector memory T
36136,regulatory T
36139,proliferative CD4 T
36144,tissue-resident memory T
36157,proliferative CD4 T
36211,proliferative CD4 T
36252,proliferative CD4 T
36279,proliferative CD4 T
36301,proliferative CD4 T
36327,proliferative CD4 T
36358,central memory T
36397,proliferative CD4 T
36398,proliferative CD4 T
36437,proliferative CD4 T
36451,regulatory T
36463,intermediate T
36471,regulatory T
36567,intermediate T
36569,proliferative CD4 T
36710,proliferative CD4 T
36738,effector memory T
36757,regulatory T
36812,intermediate T
36865,proliferative CD4 T
36908,proliferative CD4 T
36941,proliferative CD4 T
37005,proliferative CD8 T
37045,proliferative CD4 T
37124,effector memory T
37145,regulatory T
37149,proliferative CD4 T
37173,proliferative CD4 T
37174,intermediate T
37250,proliferative CD4 T
37292,proliferative CD4 T
37293,proliferative CD4 T
37295,proliferative CD4 T
37346,proliferative CD4 T
37363,proliferative CD4 T
37401,proliferative CD4 T
37436,intermediate T
37512,tissue-resident memory T
37601,proliferative CD4 T
37645,proliferative CD4 T
37667,proliferative CD4 T
37676,proliferative CD4 T
37730,proliferative CD4 T
37754,proliferative CD4 T
37758,regulatory T
37790,proliferative CD4 T
37837,proliferative CD8 T
37840,proliferative CD4 T
37878,proliferative CD4 T
37977,proliferative CD4 T
37981,proliferative CD4 T
38009,effector memory T
38054,proliferative CD4 T
38055,proliferative CD4 T
38056,proliferative CD4 T
38068,proliferative CD4 T
38076,central memory T
38086,proliferative CD4 T
38100,effector memory T
38214,proliferative CD4 T
38219,effector memory T
38267,regulatory T
38285,tissue-resident memory T
38290,proliferative CD4 T
38325,proliferative CD4 T
38340,proliferative CD4 T
38389,intermediate T
38415,proliferative CD4 T
38437,proliferative CD4 T
38441,effector memory T
38525,proliferative CD4 T
38540,proliferative CD8 T
38553,proliferative CD4 T
38614,intermediate T
38648,proliferative CD4 T
38651,tissue-resident memory T
38674,proliferative CD4 T
38716,proliferative CD4 T
38783,cytotoxic T lymphocytes
38784,effector memory T
38799,proliferative CD4 T
38805,proliferative CD4 T
38902,tissue-resident memory T
38973,proliferative CD4 T
39008,regulatory T
39038,proliferative CD4 T
39071,proliferative CD4 T
39148,proliferative CD4 T
39205,regulatory T
39215,regulatory T
39271,proliferative CD4 T
39338,proliferative CD8 T
39391,intermediate T
39405,intermediate T
39435,regulatory T
39518,proliferative CD4 T
39696,cytotoxic T lymphocytes
39709,intermediate T
39729,proliferative CD4 T
39735,effector memory T
39748,proliferative CD4 T
39794,proliferative CD4 T
39799,proliferative CD4 T
39840,proliferative CD4 T
39866,proliferative CD4 T
39868,proliferative CD4 T
39873,proliferative CD4 T
39908,regulatory T
39922,proliferative CD4 T
39994,proliferative CD4 T
40047,proliferative CD4 T
40132,proliferative CD4 T
40149,intermediate T
40150,central memory T
40152,proliferative CD8 T
40154,proliferative CD4 T
40157,proliferative CD4 T
40176,proliferative CD8 T
40189,regulatory T
40201,effector memory T
40229,regulatory T
40302,proliferative CD4 T
40305,proliferative CD4 T
40310,effector memory T
40345,proliferative CD4 T
40379,proliferative CD4 T
40417,proliferative CD4 T
40463,regulatory T
40496,proliferative CD4 T
40512,proliferative CD4 T
40598,proliferative CD4 T
40660,proliferative CD4 T
40720,proliferative CD4 T
40727,regulatory T
40732,proliferative CD4 T
40737,effector memory T
40746,proliferative CD4 T
40764,proliferative CD4 T
40769,proliferative CD4 T
40849,proliferative CD8 T
40867,proliferative CD4 T
40871,tissue-resident memory T
40900,proliferative CD4 T
40919,proliferative CD4 T
40975,central memory T
40976,regulatory T
41001,intermediate T
41008,proliferative CD4 T
41019,effector memory T
41020,proliferative CD4 T
41028,intermediate T
41030,proliferative CD4 T
41037,regulatory T
41043,cytotoxic T lymphocytes
41047,proliferative CD4 T
41072,proliferative CD4 T
41084,cytotoxic T lymphocytes
41100,cytotoxic T lymphocytes
41106,central memory T
41118,intermediate T
41130,intermediate T
41137,intermediate T
41145,intermediate T
41148,central memory T
41166,regulatory T
41185,intermediate T
41200,proliferative CD4 T
41215,proliferative CD4 T
41223,intermediate T
41245,intermediate T
41251,proliferative CD4 T
41252,proliferative CD4 T
41278,cytotoxic T lymphocytes
41291,intermediate T
41297,intermediate T
41309,proliferative CD4 T
41316,intermediate T
41335,tissue-resident memory T
41343,intermediate T
41359,central memory T
41365,intermediate T
41383,central memory T
41391,intermediate T
41393,tissue-resident memory T
41416,proliferative CD4 T
41436,cytotoxic T lymphocytes
41442,proliferative CD4 T
41444,intermediate T
41450,proliferative CD4 T
41469,central memory T
41475,cytotoxic T lymphocytes
41484,central memory T
41528,cytotoxic T lymphocytes
41542,proliferative CD4 T
41543,central memory T
41557,central memory T
41565,intermediate T
41576,proliferative CD4 T
41581,central memory T
41582,proliferative CD4 T
41602,proliferative CD4 T
41606,proliferative CD4 T
41617,proliferative CD4 T
41630,cytotoxic T lymphocytes
41631,intermediate T
41636,intermediate T
41640,intermediate T
41661,intermediate T
41664,intermediate T
41680,proliferative CD4 T
41710,intermediate T
41726,proliferative CD4 T
41736,cytotoxic T lymphocytes
41742,tissue-resident memory T
41748,central memory T
41751,cytotoxic T lymphocytes
41754,proliferative CD4 T
41771,effector memory T
41779,intermediate T
41809,effector memory T
41811,central memory T
41825,proliferative CD4 T
41827,intermediate T
41828,tissue-resident memory T
41832,effector memory T
41836,tissue-resident memory T
41842,proliferative CD4 T
41863,intermediate T
41864,central memory T
41872,central memory T
41874,intermediate T
41885,effector memory T
41895,cytotoxic T lymphocytes
41930,intermediate T
41945,cytotoxic T lymphocytes
41951,regulatory T
41973,intermediate T
42007,intermediate T
42010,regulatory T
42016,naïve T
42019,proliferative CD4 T
42024,proliferative CD4 T
42039,intermediate T
42040,cytotoxic T lymphocytes
42059,cytotoxic T lymphocytes
42065,effector memory T
42067,naïve T
42071,proliferative CD4 T
42073,intermediate T
42074,tissue-resident memory T
42079,cytotoxic T lymphocytes
42085,proliferative CD4 T
42089,intermediate T
42108,naïve T
42131,intermediate T
42150,intermediate T
42168,naïve T
42170,regulatory T
42200,intermediate T
42206,cytotoxic T lymphocytes
42220,proliferative CD4 T
42236,effector memory T
42254,cytotoxic T lymphocytes
42269,intermediate T
42271,proliferative CD4 T
42292,proliferative CD4 T
42335,regulatory T
42372,intermediate T
42374,central memory T
42375,effector memory T
42398,proliferative CD4 T
42406,proliferative CD4 T
42421,intermediate T
42424,intermediate T
42435,regulatory T
42439,cytotoxic T lymphocytes
42441,tissue-resident memory T
42442,proliferative CD4 T
42452,proliferative CD4 T
42461,proliferative CD4 T
42469,central memory T
42508,cytotoxic T lymphocytes
42524,central memory T
42541,proliferative CD4 T
42548,tissue-resident memory T
42553,proliferative CD4 T
42555,regulatory T
42556,cytotoxic T lymphocytes
42568,intermediate T
42577,proliferative CD4 T
42596,cytotoxic T lymphocytes
42598,intermediate T
42600,cytotoxic T lymphocytes
42603,intermediate T
42657,intermediate T
42665,regulatory T
42683,intermediate T
42697,naïve T
42704,proliferative CD4 T
42712,cytotoxic T lymphocytes
42748,intermediate T
42778,regulatory T
42779,proliferative CD4 T
42808,intermediate T
42820,intermediate T
42852,tissue-resident memory T
42855,intermediate T
42866,central memory T
42868,cytotoxic T lymphocytes
42872,central memory T
42875,cytotoxic T lymphocytes
42880,proliferative CD4 T
42883,proliferative CD4 T
42901,intermediate T
42936,tissue-resident memory T
42937,regulatory T
42948,central memory T
42953,cytotoxic T lymphocytes
42976,proliferative CD4 T
42977,intermediate T
42980,proliferative CD4 T
42985,intermediate T
43008,proliferative CD4 T
43014,central memory T
43027,proliferative CD4 T
43029,intermediate T
43040,intermediate T
43043,intermediate T
43059,cytotoxic T lymphocytes
43066,intermediate T
43072,proliferative CD4 T
43074,proliferative CD4 T
43093,proliferative CD4 T
43101,proliferative CD4 T
43122,cytotoxic T lymphocytes
43128,intermediate T
43129,central memory T
43136,central memory T
43144,tissue-resident memory T
43162,intermediate T
43175,cytotoxic T lymphocytes
43177,intermediate T
43187,naïve T
43202,tissue-resident memory T
43210,cytotoxic T lymphocytes
43214,proliferative CD4 T
43217,proliferative CD4 T
43221,intermediate T
43246,cytotoxic T lymphocytes
43256,cytotoxic T lymphocytes
43266,central memory T
43280,regulatory T
43283,cytotoxic T lymphocytes
43307,intermediate T
43312,cytotoxic T lymphocytes
43317,proliferative CD4 T
43321,intermediate T
43323,intermediate T
43351,cytotoxic T lymphocytes
43355,proliferative CD4 T
43374,proliferative CD4 T
43390,central memory T
43402,cytotoxic T lymphocytes
43410,intermediate T
43421,tissue-resident memory T
43424,proliferative CD4 T
43426,intermediate T
43430,cytotoxic T lymphocytes
43445,cytotoxic T lymphocytes
43446,cytotoxic T lymphocytes
43461,regulatory T
43465,tissue-resident memory T
43476,proliferative CD4 T
43479,proliferative CD4 T
43481,proliferative CD4 T
43482,intermediate T
43529,intermediate T
43530,intermediate T
43540,intermediate T
43542,proliferative CD4 T
43546,tissue-resident memory T
43583,cytotoxic T lymphocytes
43590,central memory T
43593,proliferative CD4 T
43596,regulatory T
43604,regulatory T
43608,regulatory T
43609,regulatory T
43610,regulatory T
43611,regulatory T
43614,central memory T
43620,regulatory T
43622,regulatory T
43623,central memory T
43626,regulatory T
43628,central memory T
43629,central memory T
43633,cytotoxic T lymphocytes
43648,regulatory T
43654,regulatory T
43663,regulatory T
43682,regulatory T
43689,regulatory T
43690,regulatory T
43693,proliferative CD4 T
43703,proliferative CD4 T
43708,regulatory T
43715,tissue-resident memory T
43717,cytotoxic T lymphocytes
43719,central memory T
43727,regulatory T
43729,central memory T
43743,regulatory T
43746,tissue-resident memory T
43750,cytotoxic T lymphocytes
43751,regulatory T
43755,central memory T
43762,regulatory T
43768,cytotoxic T lymphocytes
43769,regulatory T
43772,regulatory T
43776,central memory T
43777,cytotoxic T lymphocytes
43786,regulatory T
43787,regulatory T
43793,central memory T
43794,tissue-resident memory T
43822,central memory T
43837,regulatory T
43840,regulatory T
43847,central memory T
43849,regulatory T
43853,proliferative CD4 T
43855,central memory T
43862,regulatory T
43868,intermediate T
43869,central memory T
43871,cytotoxic T lymphocytes
43872,regulatory T
43878,cytotoxic T lymphocytes
43880,cytotoxic T lymphocytes
43905,cytotoxic T lymphocytes
43906,regulatory T
43921,proliferative CD4 T
43930,central memory T
43931,regulatory T
43935,regulatory T
43938,cytotoxic T lymphocytes
43948,cytotoxic T lymphocytes
43951,cytotoxic T lymphocytes
43954,regulatory T
43955,regulatory T
43958,cytotoxic T lymphocytes
43979,central memory T
43986,regulatory T
43992,central memory T
43993,regulatory T
44006,regulatory T
44008,central memory T
44015,regulatory T
44016,central memory T
44023,regulatory T
44029,regulatory T
44036,central memory T
44040,intermediate T
44049,regulatory T
44051,cytotoxic T lymphocytes
44058,regulatory T
44068,central memory T
44073,cytotoxic T lymphocytes
44075,cytotoxic T lymphocytes
44082,regulatory T
44092,regulatory T
44095,cytotoxic T lymphocytes
44099,central memory T
44101,regulatory T
44102,regulatory T
44119,proliferative CD4 T
44127,regulatory T
44131,regulatory T
44137,cytotoxic T lymphocytes
44142,regulatory T
44144,proliferative CD4 T
44146,regulatory T
44148,proliferative CD4 T
44167,proliferative CD4 T
44187,central memory T
44198,regulatory T
44199,proliferative CD4 T
44207,cytotoxic T lymphocytes
44210,regulatory T
44212,cytotoxic T lymphocytes
44216,proliferative CD4 T
44217,regulatory T
44220,proliferative CD4 T
44221,cytotoxic T lymphocytes
44223,regulatory T
44225,proliferative CD4 T
44236,regulatory T
44253,regulatory T
44261,cytotoxic T lymphocytes
44266,cytotoxic T lymphocytes
44270,regulatory T
44277,central memory T
44289,regulatory T
44290,central memory T
44294,regulatory T
44295,cytotoxic T lymphocytes
44297,regulatory T
44301,central memory T
44312,central memory T
44320,proliferative CD4 T
44338,central memory T
44341,cytotoxic T lymphocytes
44346,central memory T
44357,regulatory T
44365,cytotoxic T lymphocytes
44366,central memory T
44368,regulatory T
44381,regulatory T
44382,central memory T
44389,central memory T
44405,central memory T
44407,proliferative CD4 T
44414,regulatory T
44424,central memory T
44430,proliferative CD4 T
44433,cytotoxic T lymphocytes
44444,central memory T
44446,regulatory T
44457,regulatory T
44459,cytotoxic T lymphocytes
44461,regulatory T
44463,central memory T
44465,regulatory T
44473,regulatory T
44479,central memory T
44482,regulatory T
44506,central memory T
44508,effector memory T
44509,central memory T
44515,proliferative CD4 T
44516,cytotoxic T lymphocytes
44522,central memory T
44529,central memory T
44535,proliferative CD4 T
44541,central memory T
44552,cytotoxic T lymphocytes
44553,central memory T
44557,regulatory T
44562,regulatory T
44569,regulatory T
44570,regulatory T
44578,regulatory T
44585,proliferative CD4 T
44602,central memory T
44603,cytotoxic T lymphocytes
44611,regulatory T
44613,cytotoxic T lymphocytes
44614,regulatory T
44617,proliferative CD4 T
44619,regulatory T
44624,regulatory T
44634,proliferative CD4 T
44637,central memory T
44640,cytotoxic T lymphocytes
44644,regulatory T
44647,regulatory T
44656,regulatory T
44662,regulatory T
44666,regulatory T
44668,central memory T
44672,regulatory T
44684,proliferative CD4 T
44688,central memory T
44689,regulatory T
44691,cytotoxic T lymphocytes
44724,regulatory T
44728,regulatory T
44745,regulatory T
44746,central memory T
44747,regulatory T
44750,central memory T
44756,central memory T
44766,regulatory T
44767,regulatory T
44768,central memory T
44771,regulatory T
44775,central memory T
44777,regulatory T
44790,regulatory T
44802,cytotoxic T lymphocytes
44805,central memory T
44806,regulatory T
44818,regulatory T
44821,proliferative CD4 T
44830,tissue-resident memory T
44835,central memory T
44844,cytotoxic T lymphocytes
44847,regulatory T
44849,cytotoxic T lymphocytes
44858,cytotoxic T lymphocytes
44863,cytotoxic T lymphocytes
44870,regulatory T
44874,regulatory T
44876,proliferative CD4 T
44895,regulatory T
44896,tissue-resident memory T
44906,regulatory T
44911,regulatory T
44917,proliferative CD4 T
44922,cytotoxic T lymphocytes
44929,central memory T
44935,cytotoxic T lymphocytes
44936,regulatory T
44940,regulatory T
44963,regulatory T
44965,regulatory T
44969,regulatory T
44976,cytotoxic T lymphocytes
44986,regulatory T
44991,regulatory T
44994,regulatory T
44996,central memory T
44997,cytotoxic T lymphocytes
44998,regulatory T
45003,cytotoxic T lymphocytes
45006,regulatory T
45007,regulatory T
45008,regulatory T
45022,central memory T
45025,central memory T
45027,proliferative CD4 T
45028,central memory T
45033,cytotoxic T lymphocytes
45035,regulatory T
45044,regulatory T
45048,central memory T
45069,cytotoxic T lymphocytes
45077,cytotoxic T lymphocytes
45091,central memory T
45101,regulatory T
45105,cytotoxic T lymphocytes
45112,central memory T
45116,central memory T
45123,regulatory T
45125,regulatory T
45127,regulatory T
45130,cytotoxic T lymphocytes
45139,proliferative CD4 T
45143,cytotoxic T lymphocytes
45153,regulatory T
45161,cytotoxic T lymphocytes
45163,cytotoxic T lymphocytes
45167,central memory T
45177,regulatory T
45187,regulatory T
45188,cytotoxic T lymphocytes
45189,regulatory T
45194,central memory T
45198,regulatory T
45199,regulatory T
45203,regulatory T
45207,regulatory T
45209,regulatory T
45215,central memory T
45229,regulatory T
45234,proliferative CD4 T
45253,regulatory T
45264,central memory T
45273,regulatory T
45274,central memory T
45278,central memory T
45283,central memory T
45288,regulatory T
45305,cytotoxic T lymphocytes
45306,regulatory T
45310,regulatory T
45311,regulatory T
45313,cytotoxic T lymphocytes
45314,central memory T
45321,regulatory T
45328,regulatory T
45339,intermediate T
45345,regulatory T
45346,regulatory T
45349,proliferative CD4 T
45352,proliferative CD4 T
45367,central memory T
45368,proliferative CD4 T
